InterArrival_ms,msg_freq,id_variance,entropy,Label
10.993428306022466,12.361281824904289,539.2592541155188,1.9623963434403962,0.0
9.723471397657631,8.745373108097395,411.11595188148993,1.9001994557630775,0.0
11.295377076201385,10.090445417999964,535.7372824944473,1.7333205141743564,0.0
13.046059712816051,10.102395803762171,488.31379710741373,1.5224057527910657,0.0
9.531693250553328,8.996431614376936,535.372885543219,1.5067501164736319,0.0
9.531726086101639,7.255068904231798,538.8465846177414,1.729139931708978,0.0
13.158425631014783,10.645949007235336,580.3957530559578,1.3824988171487902,0.0
11.534869458305817,9.877992056289234,567.6726823810602,0.9352437745597609,0.0
9.061051228130095,11.000480938873139,567.3285831305147,1.647601216230888,0.0
11.08512008717193,8.932799387121666,572.1835159583119,1.1606794110195087,0.0
9.073164614375075,12.441642597626096,514.5689492407973,1.2113576315428847,0.0
9.068540492859487,8.24645243757631,501.60925435184197,1.5000671843987363,0.0
10.48392454313207,13.424080568035786,543.6408541589167,1.471462536733959,0.0
6.173439510684404,6.504726980343477,536.6040475716511,1.076377318105311,0.0
6.5501643349739345,10.869540129113782,484.54668816308697,1.549647469239942,0.0
8.875424941518055,10.950861365053246,520.2411704404134,1.7898418982583144,0.0
7.974337759331153,8.408885864118236,498.24517666077026,1.1614975289202651,0.0
10.628494665190548,10.848787875722024,457.3033545769972,1.8817449992546278,0.0
8.183951848957578,12.559037339520318,564.5230370688175,1.031948752461017,0.0
7.175392597329417,5.566362321291871,502.75996212650443,2.135197243311286,0.0
12.931297537843108,11.005489614981629,602.4354128849425,1.376621870854955,0.0
9.548447399026928,5.013458359339845,418.72538649000836,1.5436850990480673,0.0
10.135056409375848,8.068670392953583,472.16106135783167,0.932389928254299,0.0
7.150503627573086,13.25833272980189,501.63194183454357,1.4813591800592074,0.0
8.911234550949635,8.836435933215892,556.8690548814457,1.5685446533154574,0.0
10.221845179419732,7.652240071182055,519.9734686301092,1.4741513687701517,0.0
7.698012845155395,9.604124542030636,515.5236377090375,1.331075676884288,0.0
10.751396036691343,14.135812676327104,443.63681037229264,1.2160306444416555,0.0
8.79872262016239,6.336635505587948,442.1529301385264,1.8391579858611933,0.0
9.416612500413446,7.897380176721311,516.1252330144953,1.509242140499385,0.0
8.796586775541206,12.994863366359253,431.7947003090821,1.9622257129550316,0.0
13.704556369017876,13.715404687075464,473.4061124855336,1.342055293561523,0.0
9.973005550524132,9.793137551419433,525.0458664542929,1.3695615919883348,0.0
7.884578142088199,7.5218945949467155,450.8837863861612,1.7446782733788488,0.0
11.645089824206378,14.191687003618318,580.2677981180904,1.0131075113989307,0.0
7.5583127000579555,13.188884783498393,561.1968172118945,1.1359609919541231,0.0
10.417727190009511,11.357893975524465,421.429000083085,1.829245491405949,0.0
6.080659752240448,8.37519530212516,453.3814378409006,1.1484198212330416,0.0
7.3436279022031385,9.901941318323926,385.7111377752525,0.9542846954092358,0.0
10.393722471738247,9.679279837910338,460.8704318725933,2.0605581564219273,0.0
11.476933159990821,10.661702609231156,538.31942382862,1.0818547056377383,0.0
10.34273656237994,12.902002876262673,479.30525288625716,1.5552358194984508,0.0
9.76870343522352,11.758834082274806,523.0398621807984,1.5207255578172814,0.0
9.397792608821423,7.8452478460304835,423.8832840859128,0.656811505014575,0.0
7.042956019265145,12.752992900039075,539.8987627290953,1.4198048930496574,0.0
8.560311583210582,10.62626428002631,472.2445386035825,1.6345239748437328,0.0
9.078722458080424,11.374131591717832,500.60848411414526,1.606292814455658,0.0
12.11424445243783,12.933081718557206,495.35627493034735,1.7710562051410506,0.0
10.687236579136922,7.776839500972898,436.4225739553858,1.3837526055283698,0.0
6.473919689274532,9.928348842587074,442.3457834130109,1.7137513326276481,0.0
10.648167938789591,8.93709089728157,548.3897234501713,1.2932012795759784,0.0
9.229835439167367,6.864281149269088,519.9496078750848,1.0768597750761675,0.0
8.646155999388082,10.69341995520984,552.5024520776714,1.1106814872956303,0.0
11.223352577681736,15.023113103168846,516.2329117751259,1.0613668634413755,0.0
12.061999044991902,6.319844510988494,507.1495317404608,1.802875790367358,0.0
11.862560238232398,9.935438777901059,413.69946906666166,1.045627947282433,0.0
8.321564953554724,11.281085870149546,486.4816651619415,1.5822116521947909,0.0
9.38157524829757,10.246156403312362,498.6307839798128,1.42022274177827,0.0
10.662526862807129,9.773743894968518,597.6553599136287,1.4692054279648106,0.0
11.951090254244718,7.401567273108352,534.3478316049338,1.9090821885599099,0.0
9.04165152430942,10.465573485880327,576.8030590854764,1.368471789835418,0.0
9.628682046672365,8.486472045968148,529.8768852947364,1.683480468464905,0.0
7.787330051987944,5.620156590042893,464.434838652526,1.5112690054143336,0.0
7.607586751838658,12.389184441027462,505.8562108074926,1.4543943283101906,0.0
11.625051644788396,11.916771639684084,511.81118231321165,2.189990737315942,0.0
12.712480057141645,10.10332195370216,453.0422215114659,1.067597476285389,0.0
9.855979756839332,10.458149376411406,480.78063117035396,1.8867395506312334,0.0
